orbital_period,impact_parameter,transit_duration,transit_depth,planet_radius,planet_star_radius_ratio,stellar_teff,stellar_logg,stellar_radius,stellar_mass,stellar_density,stellar_magnitude,label
3.306551643,0.001,1.8177,509.2,0.91,0.020275,3561.0,4.855,0.411,0.44,4.9442,15.234,1
15.36845737,0.115,2.4714,756.1,1.11,0.02471,3561.0,4.855,0.411,0.44,9.06854,15.234,1
13.81020318,0.791,3.048,1309.7,4.56,0.036595,5942.0,4.327,1.142,1.009,1.23716,15.425,1
4.093578461,0.93,2.5833,538.6,2.85,0.026123,6077.0,4.471,0.999,1.077,0.17115,15.399,1
105.145959,0.964,8.593,685.4,3.43,0.031397,6077.0,4.471,0.999,1.077,0.06931,15.399,1
10.8484518,0.21,2.9993,1675.6,2.34,0.036303,4201.0,4.682,0.591,0.609,3.54573,15.058,1
6.66833241,0.644,1.915,362.3,1.18,0.018246,4201.0,4.682,0.591,0.609,3.93143,15.058,1
4.082274889,0.093,3.23015,17859.0,10.55,0.121652,5655.0,4.581,0.794,0.886,1.43467,15.198,1
3.886655224,0.649,3.1646,581.6,1.87,0.023262,5662.0,4.61,0.738,0.813,0.52154,15.371,0
42.1406089,0.045,5.083,895.5,1.85,0.026274,4500.0,4.656,0.646,0.71,2.91697,15.791,1
4.617490562,0.649,2.2618,575.8,1.62,0.023024,4500.0,4.656,0.646,0.71,1.67234,15.791,1
10.19849255,0.714,2.4283,634.1,1.75,0.024778,4500.0,4.656,0.646,0.71,2.39146,15.791,1
5.795063956,0.949,3.2496,1692.9,4.33,0.047975,5865.0,4.563,0.827,0.914,0.13022,15.289,0
7.15681552,0.45,2.5882,867.0,2.47,0.026979,5029.0,4.494,0.838,0.798,2.74384,15.46,1
17.64830851,0.653,2.0873,763.3,2.43,0.026581,5029.0,4.494,0.838,0.798,8.12503,15.46,1
4.14810719,0.093,2.535,175.2,1.08,0.011755,5029.0,4.494,0.838,0.798,2.20456,15.46,1
16.51410989,0.395,4.1575,973.5,2.72,0.028718,5527.0,4.488,0.866,0.841,1.66311,15.223,1
30.1329298,0.839,5.172,1015.8,3.14,0.03322,5527.0,4.488,0.866,0.841,0.4031,15.223,1
4.79090809,0.11,2.603,251.3,1.36,0.014349,5527.0,4.488,0.866,0.841,2.35518,15.223,1
31.71981013,0.125,4.819,363.4,3.09,0.017414,5869.0,4.024,1.626,1.019,2.4614,12.935,1
99.6415962,0.028,4.448,952.5,2.64,0.027879,5527.0,4.488,0.866,0.841,10.35916,15.223,1
4.708326451,0.061,3.16114,7912.7,10.6,0.080242,5560.0,4.246,1.21,0.94,1.58315,15.113,1
16.37198661,9.303,3.8449,4147.6,540.37,8.358793,4187.0,4.656,0.592,0.58,2.90473,15.654,0
5.392026903,0.314,2.9804,1151.4,2.68,0.030649,5198.0,4.589,0.801,0.915,1.63004,15.651,1
2.494170338,0.095,1.1221,863.7,2.42,0.026777,5569.0,4.566,0.829,0.928,15.93621,15.251,0
6.491682808,0.535,4.301,7163.3,9.66,0.079893,6123.0,4.413,1.107,1.159,0.57225,15.649,1
3.044770796,1.252,10.0134,1695.0,24.54,0.298444,5525.0,4.603,0.753,0.843,0.00688,15.621,0
3.855603916,0.348,3.2179,16653.0,13.61,0.119176,6033.0,4.46,1.046,1.153,1.18411,15.272,1
3.855599139,0.864,3.183,1030.9,3.57,0.033907,5936.0,4.501,0.965,1.075,0.19331,15.054,0
38.47876629,0.003,5.04169,23530.0,13.26,0.138123,5510.0,4.539,0.879,0.973,3.7339,13.779,1
37.601661282,0.408,8.30604,59130.0,27.22,0.227443,6140.0,4.354,1.096,0.989,0.85882,15.505,0
3.314947362,0.799,1.8007,1398.2,3.94,0.038195,5609.0,4.481,0.944,0.983,1.4165,15.142,1
6.71969089,0.985,3.0231,969.7,4.37,0.046245,5931.0,4.479,0.866,0.825,0.09306,15.172,0
39.6431552,0.062,6.5292,15664.0,10.98,0.111685,5231.0,4.455,0.9,0.844,1.64307,15.011,1
51.42598578,0.203,16.9422,66068.0,29.66,0.236829,6257.0,4.41,1.147,1.233,0.16218,15.631,0
21.80451611,0.751,3.4097,1144.9,2.6,0.033653,5481.0,4.629,0.708,0.806,1.66656,15.067,1
10.28194593,0.168,3.4366,1110.7,2.53,0.029849,5196.0,4.593,0.775,0.869,2.24334,15.532,1
18.11993039,0.206,4.2309,1506.9,2.95,0.034825,5196.0,4.593,0.775,0.869,2.10579,15.532,1
3.78402867,0.691,1.9012,426.1,1.7,0.020134,5196.0,4.593,0.775,0.869,1.98179,15.532,1
5.15448142,0.933,3.228,697.5,2.94,0.030415,5431.0,4.457,0.884,0.816,0.11387,15.365,1
33.80364366,0.023,11.4813,13494.0,20.7,0.105539,5855.0,3.999,1.796,1.174,0.25463,13.109,0
5.743469797,0.001,3.4412,1240.2,3.13,0.032147,5897.0,4.531,0.891,0.983,1.31116,15.543,1
39.4759093,0.938,2.968,1012.6,4.06,0.036074,6225.0,4.45,1.031,1.091,1.08697,15.229,0
19.974485239,0.886,4.23479,40293.0,26.56,0.243941,6108.0,4.471,0.997,1.072,1.47871,15.217,0
3.166353562,0.032,3.3129,1473.4,3.82,0.035047,6007.0,4.47,0.998,1.072,0.82095,15.603,1
23.899634407,1.245,3.81881,20953.0,44.04,0.436512,6192.0,4.503,0.924,0.991,1.33386,15.453,0
3.388012244,0.433,2.6849,280.1,2.11,0.015454,5553.0,4.221,1.25,0.949,1.15366,15.065,1
5.83909761,0.341,3.1915,273.6,2.06,0.015116,5553.0,4.221,1.25,0.949,1.32836,15.065,1
1.620467654,0.271,2.1888,159.6,1.57,0.011493,5553.0,4.221,1.25,0.949,1.23,15.065,1
10.6816951,0.646,3.605,307.8,2.3,0.016847,5553.0,4.221,1.25,0.949,0.93471,15.065,1
6.104849417,0.041,4.6912,2090.3,3.18,0.04092,5085.0,4.584,0.712,0.71,0.56409,15.017,1
3.578780566,0.079,2.91089,11382.0,10.43,0.096067,5524.0,4.421,0.994,0.95,1.60801,13.938,1
3.187067566,1.234,3.119,1037.4,23.88,0.269659,5450.0,4.552,0.811,0.857,0.03494,15.653,0
5.826657508,0.033,2.9183,1539.1,4.09,0.035356,5561.0,4.362,1.06,0.943,2.19595,15.843,1
12.41216347,0.021,3.739,611.3,2.58,0.02227,5561.0,4.362,1.06,0.943,2.14038,15.843,1
18.74649011,0.508,3.895,796.8,3.05,0.026327,5561.0,4.362,1.06,0.943,1.8967,15.843,1
20.86021229,0.066,5.1937,1910.5,5.5,0.040067,6035.0,4.22,1.257,0.958,1.40526,15.237,1
42.63427848,0.142,6.1998,1719.3,5.22,0.038058,6035.0,4.22,1.257,0.958,1.64062,15.237,1
87.6476068,0.147,8.871,1009.6,4.0,0.029163,6035.0,4.22,1.257,0.958,1.11917,15.237,1
9.61731426,0.331,3.8692,234.0,1.94,0.01416,6035.0,4.22,1.257,0.958,1.2355,15.237,0
9.467821474,0.081,2.4327,2237.0,2.13,0.042684,3582.0,4.807,0.458,0.491,6.23401,15.073,1
0.893040969,0.009,1.0981,741.7,1.24,0.024717,3582.0,4.807,0.458,0.491,6.2,15.073,1
4.942783419,0.566,3.25346,11145.0,10.62,0.099444,5514.0,4.459,0.978,1.003,1.02216,13.758,1
20.83426731,0.256,4.0454,988.4,2.74,0.028495,5537.0,4.549,0.88,0.999,2.62459,15.412,1
9.94602357,0.035,3.3862,994.5,3.12,0.028229,5344.0,4.365,1.013,0.867,2.34688,15.596,1
1.04562195,0.037,1.8955,213.0,1.45,0.013092,5344.0,4.365,1.013,0.867,1.38246,15.596,1
5.71462396,0.503,2.336,297.8,1.78,0.016046,5344.0,4.365,1.013,0.867,2.60833,15.596,1
102.9641952,0.922,15.735,1896.7,39.0,0.050162,5047.0,3.066,7.119,2.15,0.02838,13.608,0
8.14515981,0.965,5.073,446.8,3.43,0.025296,5896.0,4.197,1.24,0.884,0.02385,14.925,1
18.9985279,1.3,4.529,430.7,43.17,0.318792,5896.0,4.197,1.24,0.884,0.02026,14.925,1
4.24439049,0.949,3.282,174.0,2.07,0.015253,5896.0,4.197,1.24,0.884,0.05258,14.925,1
90.1240507,0.698,11.649,3020.3,7.12,0.053684,6520.0,4.375,1.215,1.279,0.23661,14.96,0
28.5742692,0.068,4.9427,824.9,2.32,0.026109,5551.0,4.508,0.812,0.776,2.14286,13.771,1
856.672115,0.1158,23.144,858.1,3.87,0.027062,6449.0,4.232,1.309,1.063,0.61949,13.997,0
0.689210173,0.154,1.6169,195.0,1.32,0.012649,5630.0,4.505,0.954,1.064,1.45015,13.248,0
7.34373964,0.185,1.1784,574.4,1.84,0.022075,5757.0,4.597,0.762,0.865,38.44106,14.657,1
0.445277068,1.2962,3.539,186.7,35.74,0.307625,6167.0,4.444,1.064,1.149,0.21525,15.343,0
0.379463865,1.246,0.86896,1973.3,59.56,0.305894,5075.0,3.892,1.783,0.905,0.78464,13.787,0
9.88047978,1.02,2.78458,18541.0,23.6,0.235723,6113.0,4.512,0.917,0.997,1.31266,15.212,0
4.6484156,0.968,38.1939,128.4,5.06,0.013299,6980.0,3.577,3.482,1.671,0.00095,10.963,0
17.512014768,0.994,1.8248,4511.7,13.66,0.110483,6224.0,4.33,1.132,0.998,2.95602,12.336,0
3.9886021,0.06,1.7376,673.5,34.39,0.023067,4813.0,2.472,13.652,2.016,6.8428,6.974,0
0.533059312,1.263,1.8621,1495.8,133.56,0.301918,8523.0,3.559,4.051,2.166,0.20416,7.748,0
0.525154153,1.226,2.1441,747.5,23.61,0.255581,5582.0,4.497,0.846,0.819,0.164,15.058,0
1.303861044,1.258,4.0541,598.2,27.85,0.282709,5758.0,4.475,0.902,0.887,0.03107,13.555,0
0.73452496,0.5,6.7,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,13.22,0
2.55549176,1.228,9.083,113.8,23.35,0.237273,5948.0,4.508,0.901,0.954,0.00596,14.554,0
2.947376671,2.641,2.0911,433.2,403.59,1.654364,8090.0,4.002,2.234,1.828,0.13115,10.47,0
224.7789355,0.652,11.1899,3487.5,7.67,0.056891,5873.0,4.293,1.235,1.092,0.77776,13.492,1
0.890110752,0.216,0.8774,321.5,1.25,0.016162,4768.0,4.628,0.711,0.815,10.9848,15.723,0
5.76573396,0.708,2.924,248.0,7.47,0.015428,5772.0,3.364,4.434,1.657,0.75629,14.313,0
7.42608123,0.097,3.6379,443.3,2.47,0.019228,6049.0,4.353,1.176,1.14,1.36184,14.818,1
15.9868932,0.533,4.158,178.5,1.62,0.012587,6049.0,4.353,1.176,1.14,1.19847,14.818,1
0.73094589,1.169,4.32,250.2,17.12,0.184858,5901.0,4.553,0.848,0.938,0.06136,15.401,0
18.92537246,0.806,3.9835,640.9,13.92,0.026104,4941.0,3.317,4.885,1.808,0.64877,14.604,1
0.933749106,0.736,4.256,186.2,3.22,0.013481,6215.0,3.849,2.188,1.233,0.06501,13.079,0
2.037440623,0.715,3.442,118.6,1.19,0.010693,6253.0,4.415,1.015,0.975,0.16877,14.187,0
129995.7784,0.7127,9.408,1474.9,2.99,0.037707,4500.0,4.572,0.726,0.717,564.89948,13.447,0
31.5925809,0.283,13.566,145.1,1.78,0.010989,5676.0,4.1,1.487,1.016,0.09773,13.29,1
17.157236,0.238,11.284,110.4,1.55,0.009558,5676.0,4.1,1.487,1.016,0.09554,13.29,1
1.97376085,0.337,1.82542,30222.0,8.78,0.159864,3807.0,4.762,0.503,0.534,3.77736,15.715,1
13.118962443,0.042,4.3045,372.2,8.25,0.017826,7221.0,3.488,4.24,2.018,1.46058,9.275,0
4.618767792,0.766,5.9957,4399.1,7.48,0.066285,6013.0,4.381,1.033,0.938,0.07842,13.652,0
7.82187328,0.005,3.8417,42.2,2.78,0.006005,7221.0,3.488,4.24,2.018,1.18707,9.275,0
53.5057611,0.46,10.5616,195.6,2.52,0.013111,6247.0,4.016,1.762,1.174,0.28176,9.582,0
2.785821236,0.893,3.5599,68.9,1.69,0.008919,6202.0,4.026,1.733,1.162,0.06279,8.224,1
52.56901867,1.197,6.7507,26900.0,78.54,0.418905,7240.0,4.178,1.717,1.62,0.63883,9.729,0
3.411758679,1.213,3.158,570.6,14.71,0.240197,3995.0,4.71,0.561,0.582,0.0241,15.258,0
0.525426427,0.113,1.0801,324.6,1.45,0.016596,5791.0,4.575,0.802,0.889,3.76613,14.797,0
1.269091415,0.412,1.4647,340.9,1.41,0.016909,5041.0,4.576,0.766,0.807,2.78725,13.999,1
2.853133997,0.698,1.465,277.1,1.36,0.016317,5041.0,4.576,0.766,0.807,3.11386,13.999,1
6.79685353,0.62,3.1702,393.1,2.01,0.019,6061.0,4.486,0.97,1.05,0.95531,15.391,1
8.667822346,1.276,4.9658,2121.9,67.37,0.326603,6266.0,3.923,1.889,1.089,0.03132,13.03,0
1.475323222,0.136,2.3155,154.9,5.88,0.011027,4941.0,3.317,4.885,1.808,1.03038,14.604,1
4.15246118,0.639,2.5755,223.4,7.62,0.01428,4941.0,3.317,4.885,1.808,1.01229,14.604,1
6.7210783,0.5,7.46,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,14.792,0
8.7348852,0.314,4.49,270.7,1.59,0.015161,5982.0,4.493,0.96,1.047,0.73476,14.794,1
10.26547688,0.69,3.733,399.6,1.81,0.019462,5699.0,4.553,0.853,0.95,0.70563,15.212,0
13.4471791,0.963,3.0454,1428.2,5.24,0.046114,6276.0,4.405,1.041,1.001,0.27583,14.0,0
3.305577989,1.145,2.5903,17971.0,25.89,0.335281,5534.0,4.629,0.707,0.786,0.5463,15.537,0
4.800653901,0.785,9.0419,15304.0,16.91,0.124793,6715.0,4.347,1.241,1.256,0.03205,13.32,0
15.06649901,1.018,5.9885,36348.0,56.44,0.317877,5751.0,4.028,1.626,1.028,0.34879,13.855,0
34.82008158,0.663,11.1711,18848.0,11.36,0.132704,5114.0,4.522,0.784,0.746,0.16352,15.187,0
0.651784374,1.224,2.0141,2779.3,33.65,0.290399,5555.0,4.375,1.061,0.975,0.18359,14.997,0
1.353771892,1.203,7.012,1349.1,430.99,0.250431,4283.0,2.012,15.76,0.931,0.02376,10.523,0
18.95491633,1.228,24.249,867.5,71.39,0.258011,6362.0,3.761,2.534,1.352,0.00046,10.988,0
4.348866254,1.187,3.2797,625.6,2436.69,0.219949,3598.0,0.65,101.451,1.679,0.03017,10.68,0
47.93094546,1.272,2.6897,2144.4,68.02,0.321419,8214.0,4.104,1.938,1.737,0.96115,10.376,0
3.99751422,0.0303,3.686,32.8,2.98,0.005126,5066.0,3.122,5.324,1.372,0.68781,10.733,0
1.592633181,0.003,5.5605,633.1,1.56,0.022007,4506.0,4.626,0.651,0.654,0.09265,15.47,0
67.5923754,0.728,12.249,4158.1,12.1,0.063536,6038.0,4.082,1.744,1.341,0.14489,13.675,1
17.02902786,0.202,4.645,568.9,2.54,0.021839,5839.0,4.327,1.067,0.881,1.44107,15.381,1
6.84619236,0.077,3.529,246.8,1.67,0.014341,5839.0,4.327,1.067,0.881,1.36207,15.381,1
67.8321638,0.027,7.358,507.8,2.39,0.02055,5839.0,4.327,1.067,0.881,1.52524,15.381,1
43.1312147,0.67,3.198,447.8,2.39,0.020505,5839.0,4.327,1.067,0.881,5.0679,15.381,1
1.224866441,0.286,1.7086,196.0,1.54,0.012766,5553.0,4.32,1.107,0.933,1.93938,15.376,1
37.8102649,0.061,8.733,570.3,2.33,0.021892,6085.0,4.451,0.973,0.976,0.50837,14.633,1
25.93406406,0.014,4.6142,414.5,2.48,0.018556,5952.0,4.287,1.225,1.059,2.35284,13.703,1
83.4463485,0.058,6.536,503.0,2.73,0.020442,5952.0,4.287,1.225,1.059,2.66615,13.703,1
7.04710032,1.195,2.926,400.9,25.2,0.216054,5766.0,4.363,1.068,0.96,0.03036,14.928,0
12.99204853,0.091,6.0175,270.6,2.03,0.014939,5765.0,4.236,1.242,0.968,0.52036,13.974,1
11.11620211,0.937,4.211,4843.9,8.96,0.082423,6122.0,4.471,0.996,1.07,0.20239,15.38,0
1.922861499,0.943,3.5734,1916.2,5.09,0.051164,5778.0,4.531,0.911,1.028,0.05039,14.942,0
0.635445336,1.253,1.8592,2547.4,19.0,0.316337,3920.0,4.7,0.55,0.554,0.21187,15.432,0
1.665784138,1.27,1.8946,2006.2,97.27,0.319369,6261.0,3.686,2.789,1.378,0.1388,11.84,0
55.6639167,1.298,23.546,3414.4,34.14,0.366484,5587.0,4.528,0.853,0.894,0.0029,15.593,0
52.09081627,0.065,8.6388,2894.1,7.14,0.049363,6198.0,4.237,1.324,1.101,0.78307,13.914,1
7.1548608,0.9848,7.694,780.4,7.41,0.039041,7443.0,4.166,1.739,1.616,0.00619,12.616,0
4.28746668,0.374,1.5693,790.1,2.29,0.025717,5296.0,4.576,0.815,0.911,8.16471,11.631,1
2.002779769,0.242,2.231,260.5,1.42,0.014608,5346.0,4.44,0.892,0.799,1.47264,14.606,0
8.18739443,0.377,3.0472,517.6,1.92,0.020743,5251.0,4.494,0.849,0.821,2.08567,14.138,1
76.0498163,0.015,7.158,445.9,1.75,0.018858,5251.0,4.494,0.849,0.821,1.84961,14.138,1
3.341799486,0.426,2.9254,178.2,1.67,0.01238,5873.0,4.293,1.235,1.092,0.88106,13.492,1
3.3226948,0.4722,3.568,78.7,15.33,0.008278,5234.0,2.41,16.959,2.698,0.44407,11.899,0
36.97708808,1.246,4.737,1269.9,38.6,0.285292,5589.0,4.193,1.239,0.873,0.0944,13.698,0
1.851409163,1.1117,10.232,232.5,20.42,0.127275,7117.0,4.176,1.469,1.18,0.00833,13.473,0
1.303859704,0.674,2.8239,36.7,0.98,0.005894,6802.0,4.103,1.521,1.069,0.23184,11.558,0
145.5624926,1.274,5.4126,2931.6,40.15,0.335735,6148.0,4.346,1.095,0.969,0.49639,13.884,0
3.749105745,0.942,1.9826,182.6,1.68,0.015686,5751.0,4.447,0.983,0.987,0.23091,13.333,1
11.08956602,0.02,6.2877,148.1,3.51,0.011202,6353.0,3.698,2.867,1.497,0.38989,12.808,1
7.37290344,0.993,2.172,205.2,2.67,0.022864,5973.0,4.371,1.07,0.982,0.09167,13.835,0
7.24476126,0.04,2.3145,58.0,0.65,0.006839,5370.0,4.494,0.874,0.869,5.02231,11.157,0
119.0624882,0.968,3.1188,5372.3,10.4,0.103475,5697.0,4.392,0.92,0.76,4.92398,15.289,0
8.70798309,0.063,2.4904,1419.6,2.01,0.033251,4362.0,4.722,0.554,0.59,5.21951,15.842,1
14.8623076,0.324,3.161,840.0,1.57,0.025982,4362.0,4.722,0.554,0.59,3.66619,15.842,0
4.17634276,0.142,2.335,531.5,1.23,0.020401,4362.0,4.722,0.554,0.59,2.86173,15.842,1
27.40229859,0.022,6.8491,747.5,3.63,0.025079,6198.0,4.237,1.324,1.101,0.77467,13.914,1
3.179267286,0.171,1.0246,200.9,1.21,0.012917,5511.0,4.554,0.857,0.96,24.82621,12.55,1
10.38122447,0.319,2.715,801.5,2.18,0.025572,5095.0,4.566,0.78,0.816,4.05514,13.562,1
24.5709023,0.945,3.587,764.2,2.82,0.033128,5095.0,4.566,0.78,0.816,0.32657,13.562,1
81.221876,1.01,4.1135,9883.0,16.59,0.173832,5619.0,4.536,0.874,0.956,2.10745,15.488,0
0.817026268,0.01,2.0799,1145.5,2.92,0.030636,5619.0,4.536,0.874,0.956,0.88636,15.488,0
3.024092505,0.424,2.8021,7765.0,12.14,0.081878,6063.0,4.261,1.358,1.227,1.15632,13.958,1
5.670155713,1.267,0.9361,536.7,5.85,0.292493,3337.0,5.126,0.183,0.164,1.00118,13.783,0
1.022678654,0.019,1.3712,129.2,1.14,0.010229,5366.0,4.363,1.02,0.875,3.5012,14.803,1
12.10968709,0.924,6.3461,284.7,2.98,0.0187,6021.0,4.093,1.458,0.96,0.03281,14.348,1
4.75796103,0.621,4.66,124.5,1.7,0.010702,6021.0,4.093,1.458,0.96,0.20573,14.348,1
20.4972755,0.966,8.536,242.9,2.96,0.018577,6021.0,4.093,1.458,0.96,0.00972,14.348,1
13.55480534,0.497,2.288,48.3,0.62,0.006462,5370.0,4.494,0.874,0.869,6.39782,11.157,0
29.74454668,0.337,23.2842,66894.0,20.06,0.233128,4889.0,4.569,0.788,0.839,0.03339,11.753,0
14.15402428,1.1,4.47001,61625.0,53.25,0.470267,5850.0,4.404,1.037,0.994,1.24625,12.932,0
0.844786082,1.297,3.5289,2468.5,35.27,0.353039,5705.0,4.452,0.915,0.865,0.08845,15.363,0
0.848483947,1.264,1.4451,1907.4,32.11,0.314173,5941.0,4.504,0.936,1.019,0.23097,15.323,0
11.99097576,1.269,5.7401,2124.3,37.47,0.320114,6110.0,4.352,1.072,0.944,0.02742,14.977,0
53.5292702,0.346,5.668,1086.1,2.28,0.029542,4736.0,4.624,0.708,0.791,2.25989,14.887,1
0.393726813,1.1898,2.95,564.6,24.17,0.214695,6277.0,4.449,1.031,1.085,0.2247,15.025,0
2.757584622,0.093,0.9267,563.1,1.01,0.021901,3683.0,4.84,0.424,0.454,30.83073,15.597,1
0.928310036,0.181,1.1899,376.2,1.16,0.017601,4109.0,4.672,0.602,0.621,4.74015,15.854,1
13.48457668,0.011,5.0197,653.5,3.39,0.023452,6198.0,4.237,1.324,1.101,0.96491,13.914,1
31.8841473,0.938,6.122,910.0,3.7,0.03477,5779.0,4.477,0.974,1.037,0.09877,15.368,1
16.15811112,1.8572,6.049,2319.8,86.13,0.902495,5619.0,4.536,0.874,0.956,0.04658,15.488,0
67.69213907,0.5581,51.349,25457.0,175.98,0.150573,5355.0,2.754,10.703,2.372,0.00434,10.7,0
12.06222962,0.392,2.0584,300.2,1.62,0.015945,5547.0,4.451,0.933,0.897,9.61332,13.581,1
9.93146307,0.037,5.678,398.6,2.41,0.018094,5782.0,4.28,1.22,1.035,0.48317,15.214,1
21.85362905,0.676,3.439,355.6,1.75,0.018296,5830.0,4.54,0.876,0.97,2.00195,14.246,1
8.19345065,0.815,5.234,115.4,1.74,0.010952,6021.0,4.093,1.458,0.96,0.10554,14.348,1
19.97867,0.923,10.168,944.3,6.85,0.033104,9651.0,4.229,1.895,2.219,0.01637,13.849,0
41.8059544,0.029,6.057,434.4,2.02,0.019015,5907.0,4.445,0.973,0.961,1.67728,14.502,1
15.45158184,0.636,2.406,85.3,2.02,0.008928,7839.0,4.08,2.069,1.878,4.49762,11.798,0
89.698168533,0.684,5.5418,273110.0,102.08,0.590496,6214.0,4.021,1.583,0.959,13.15835,13.624,0
1.187352427,1.222,4.999,20703.0,67.35,0.414215,6424.0,4.186,1.489,1.243,0.08194,13.623,0
3.012476582,1.261,3.1424,1138.5,65.25,0.294213,8601.0,4.137,2.031,2.063,0.03231,12.403,0
4.77800306,0.02,2.7361,473.0,1.85,0.019376,5192.0,4.489,0.873,0.856,2.0886,13.04,1
7.814839231,0.945,3.0122,2010.3,5.33,0.052382,5887.0,4.499,0.931,0.998,0.24335,15.452,0
29.7452499,0.941,22.695,778.9,3.6,0.03286,5334.0,4.372,1.004,0.865,0.0018,15.259,0
5.32667299,0.043,3.4045,611.4,2.26,0.022482,5831.0,4.517,0.921,1.016,1.2181,15.808,1
0.741057213,1.26,1.05299,1996.3,26.67,0.314771,5496.0,4.592,0.776,0.869,0.47291,14.489,0
2.988085455,1.216,3.68,802.8,21.81,0.246924,5497.0,4.577,0.809,0.907,0.02011,15.381,0
2.783883492,1.255,2.4546,903.9,67.17,0.286516,6028.0,3.835,2.147,1.148,0.05072,14.216,0
0.393727296,1.228,3.02,903.5,23.05,0.261231,5628.0,4.575,0.808,0.903,0.25254,15.856,0
8.17242644,0.926,3.902,864.3,3.29,0.033266,5705.0,4.499,0.905,0.943,0.11427,15.24,1
1295.362215,1.3935,28.297,8708.0,57.82,0.505204,5609.0,4.346,1.048,0.889,0.08885,14.215,0
13.0607936,0.718,3.215,236.6,1.45,0.015111,5830.0,4.54,0.876,0.97,1.22851,14.246,1
4.2989201,0.972,2.747,237.6,2.12,0.019694,5300.0,4.385,0.986,0.861,0.05666,14.613,0
25.9518461,1.22,14.581,1058.5,22.32,0.256824,5372.0,4.584,0.796,0.892,0.00223,14.576,0
25.9518536,1.25,14.755,2017.9,24.6,0.30359,5198.0,4.604,0.742,0.813,0.00375,15.342,0
5.68628739,0.8548,17.573,5559.7,4.5,0.043076,6052.0,4.442,0.956,0.923,0.0031,14.378,0
15.663886949,0.985,2.4775,5144.4,27.36,0.112808,5996.0,3.901,2.221,1.43,1.2043,13.439,0
4.020628573,0.827,4.4085,20901.0,16.94,0.150191,6210.0,4.45,1.033,1.093,0.21099,15.472,0
5.714817603,0.096,3.14126,12295.0,9.29,0.101045,5695.0,4.526,0.842,0.869,2.05742,15.623,0
185.02288222,1.004,4.87326,43547.0,49.82,0.333723,6025.0,4.237,1.367,1.18,9.1267,14.685,0
2.897432135,0.967,3.1793,1223.7,14.35,0.043891,5970.0,3.619,2.994,1.359,0.05526,15.036,0
8.70420525,0.5,2.9385,1074.9,2.86,0.030316,5074.0,4.474,0.863,0.809,2.12083,15.07,1
8.1280933,0.357,3.727,224.1,1.39,0.013795,5831.0,4.517,0.921,1.016,1.1346,15.808,1
2.83668931,0.33,3.031,166.1,1.19,0.011852,5831.0,4.517,0.921,1.016,0.762,15.808,0
0.974868896,0.12,1.6191,197.6,1.16,0.012716,5487.0,4.563,0.832,0.924,2.01904,13.507,1
4.89721006,0.66,1.812,274.4,1.48,0.015988,5093.0,4.483,0.847,0.794,3.2136,15.456,1
2.757794163,0.8,2.7644,39043.0,20.05,0.206038,5747.0,4.514,0.891,0.948,0.83388,15.235,0
1.914158508,0.942,3.2917,7829.2,13.63,0.111651,6289.0,4.407,1.118,1.164,0.11413,14.446,0
3.98216698,0.775,2.396,381.3,3.32,0.019666,5570.0,4.066,1.548,1.019,0.72165,15.035,0
0.643794198,1.193,1.5662,456.7,19.51,0.215255,5958.0,4.561,0.83,0.917,0.12656,15.103,0
16.08832318,0.648,5.731,597.8,3.42,0.023572,6157.0,4.224,1.33,1.08,0.36003,15.319,1
10.30067919,0.004,4.885,271.8,2.2,0.015115,6157.0,4.224,1.33,1.08,0.78116,15.319,1
35.6757453,0.61,7.381,471.2,3.02,0.020763,6157.0,4.224,1.33,1.08,0.41077,15.319,1
1.00861677,0.5,0.91,1260.0,3.97,0.024231,5718.0,4.412,1.028,0.96,1.0336105,15.319,0
161.78832712,0.267,5.31,87750.0,36.14,0.273088,6018.0,4.327,1.212,1.142,17.58377,15.661,0
16.56806842,0.164,4.2647,1331.4,2.54,0.032537,4987.0,4.602,0.716,0.749,1.90961,15.391,1
47.3329299,0.43,2.708,931.5,2.18,0.027927,4987.0,4.602,0.716,0.749,16.34623,15.391,1
0.856895349,0.554,1.3078,82.2,0.82,0.00864,6021.0,4.537,0.873,0.958,2.02187,13.098,0
40.8065333,0.016,13.135,313.9,3.71,0.016213,6207.0,3.963,2.097,1.472,0.15947,13.038,1
2.46697039,0.574,1.6345,308.7,1.56,0.016558,5074.0,4.474,0.863,0.809,2.84151,15.07,1
2.624234833,0.781,1.3874,2607.0,5.11,0.052044,5340.0,4.514,0.899,0.963,2.93173,13.687,0
6.61836309,0.043,3.6813,549.1,2.98,0.0211,5529.0,4.19,1.294,0.947,1.19117,15.59,1
107.7214092,0.003,8.042,1396.2,4.75,0.033622,5529.0,4.19,1.294,0.947,1.92878,15.59,1
92.77779,0.0174,6.64,359.0,1.92,0.017215,5888.0,4.444,1.019,1.053,2.81316,15.59,0
5.251916208,1.256,4.9095,10624.0,37.15,0.390092,5542.0,4.52,0.872,0.919,0.08817,15.756,0
9.673958488,0.194,3.2641,952.7,2.63,0.027629,5192.0,4.489,0.873,0.856,2.41318,13.04,1
100.3039228,1.256,8.702,5450.0,29.55,0.35047,5055.0,4.566,0.772,0.8,0.15797,15.783,0
